,sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter
61,VBS81458,TZ_MOR_12,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
62,VBS81459,TZ_MOR_13,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
63,VBS81460,TZ_MOR_14,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
64,VBS81461,TZ_MOR_15,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
65,VBS81462,TZ_MOR_16,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
66,VBS81463,TZ_MOR_18,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
67,VBS81464,TZ_MOR_19,Joel Odero,Tanzania,Sululu,2021,-1,-7.984,36.818,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Morogoro,TZ-16,Kilombero,funestus,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021,TZ-16_Kilombero_fune_2021
68,VBS81466,TZ_KAG_21,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
69,VBS81467,TZ_KAG_22,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
70,VBS81468,TZ_KAG_23,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
71,VBS81469,TZ_KAG_24,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
72,VBS81470,TZ_KAG_26,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
73,VBS81471,TZ_KAG_29,Joel Odero,Tanzania,Byeju,2022,-1,-1.08,31.376,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Kagera,TZ-05,Missenyi,funestus,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022,TZ-05_Missenyi_fune_2022
74,VBS81472,TZ_MTW_11,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
75,VBS81473,TZ_MTW_14,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
76,VBS81474,TZ_MTW_15,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
77,VBS81475,TZ_MTW_16,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
78,VBS81476,TZ_MTW_17,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
79,VBS81477,TZ_MTW_18,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,parensis,TZ-17_pare_2022,TZ-17_pare_2022,TZ-17_pare_2022,TZ-17_Mtwara_pare_2022,TZ-17_Mtwara_pare_2022,TZ-17_Mtwara_pare_2022
80,VBS81478,TZ_MTW_19,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
81,VBS81479,TZ_MTW_20,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
82,VBS82166,TZ_KAT_2,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
83,VBS82167,TZ_KAT_3,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
84,VBS82168,TZ_KAT_5,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
85,VBS82169,TZ_KAT_8,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
86,VBS82170,TZ_KAT_9,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
87,VBS82171,TZ_KAT_11,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
88,VBS82172,TZ_KAT_14,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
89,VBS82173,TZ_KAT_15,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
90,VBS82174,TZ_KAT_19,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
91,VBS82176,TZ_RUV_8,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
92,VBS82177,TZ_RUV_9,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
93,VBS82178,TZ_RUV_13,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
94,VBS82179,TZ_RUV_18,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
95,VBS82180,TZ_DOM_1,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
96,VBS82181,TZ_DOM_2,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
97,VBS82182,TZ_DOM_3,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
98,VBS82183,TZ_DOM_4,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
99,VBS82185,TZ_DOM_6,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
100,VBS82187,TZ_DOM_8,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
101,VBS82189,TZ_DOM_11,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
102,VBS82190,TZ_DOM_12,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
103,VBS82191,TZ_DOM_13,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
104,VBS82192,TZ_DOM_14,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
105,VBS82193,TZ_DOM_15,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
106,VBS82195,TZ_DOM_17,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
107,VBS82196,TZ_DOM_18,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
108,VBS82197,TZ_DOM_19,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
109,VBS82198,TZ_DOM_20,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
110,VBS82199,TZ_BAG_1,Joel Odero,Tanzania,Sengasenga,2022,8,-6.386,38.575,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2022,TZ-19_fune_2022_08,TZ-19_fune_2022_Q3,TZ-19_Bagamoyo_fune_2022,TZ-19_Bagamoyo_fune_2022_08,TZ-19_Bagamoyo_fune_2022_Q3
111,VBS82200,TZ_BAG_4,Joel Odero,Tanzania,Sengasenga,2022,8,-6.386,38.575,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2022,TZ-19_fune_2022_08,TZ-19_fune_2022_Q3,TZ-19_Bagamoyo_fune_2022,TZ-19_Bagamoyo_fune_2022_08,TZ-19_Bagamoyo_fune_2022_Q3
112,VBS82201,TZ_LND_1,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
113,VBS82202,TZ_LND_2,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
114,VBS82203,TZ_LND_3,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
115,VBS82204,TZ_LND_4,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
116,VBS82205,TZ_LND_5,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
